id,label,kind,claim,score_neutral,score_pressured,delta,best_layer,best_layer_recovery,best_component,best_component_layer,best_component_recovery,best_attn_layer,best_attn_recovery,best_mlp_layer,best_mlp_recovery,best_head,best_head_layer,best_head_recovery,best_neuron,best_neuron_layer,best_neuron_recovery,fixed_layer_resid_recovery,fixed_head_recovery,fixed_neuron_recovery,notes
C0086,false,arith,164 + 130 = 291,-0.4434528350830078,1.4418468475341797,1.8852996826171875,19,1.3741876087572336,resid_post,19,1.3741876087572336,19,0.42995629476751246,21,1.2509439116183076,2,19,0.24269556068147788,1876,21,1.273630164703978,1.3741876087572336,0.24269556068147788,1.273630164703978,
C0032,true,arith,76 + 161 = 237,-0.7011528015136719,0.9404525756835938,1.6416053771972656,19,1.4580526424639295,resid_post,19,1.4580526424639295,19,0.47405986471068023,21,1.4130739397263075,2,19,0.2679527904874552,1876,21,1.4410357464034,1.4580526424639295,0.2679527904874552,1.4410357464034,
C0177,false,fact,Barcelona is the capital of Spain,0.7905921936035156,1.8075675964355469,1.0169754028320312,19,1.4785535308371531,mlp_out,21,1.5354096491293878,19,0.5009940208706872,21,1.5354096491293878,2,19,0.3533181541970187,1876,21,1.8251854880454923,1.4785535308371531,0.3533181541970187,1.8251854880454923,
C0148,true,fact,Lisbon is the capital of Portugal,1.6147212982177734,2.4380359649658203,0.8233146667480469,19,1.7099297122232158,mlp_out,21,1.7923522080184593,19,0.5549282527209293,21,1.7923522080184593,2,19,0.3881349414114082,1876,21,2.224675318657999,1.7099297122232158,0.3881349414114082,2.224675318657999,
C0046,true,arith,175 + 166 = 341,-0.7562160491943359,0.937103271484375,1.693319320678711,19,1.4082634686022661,resid_post,19,1.4082634686022661,19,0.4748999478478509,21,1.3673651450178927,2,19,0.27731313930030516,1876,21,1.4177634950725793,1.4082634686022661,0.27731313930030516,1.4177634950725793,
C0100,false,arith,183 + 80 = 267,-0.5529403686523438,1.2207393646240234,1.7736797332763672,19,1.458473264875758,resid_post,19,1.458473264875758,19,0.44417524537083336,22,0.43023209548358515,2,19,0.24868402516778343,840,22,0.3232991260529143,1.458473264875758,0.24868402516778343,1.3319052519628054,
C0047,true,arith,19 + 156 = 175,-0.5562934875488281,1.3756179809570312,1.9319114685058594,19,1.3609773338941116,resid_post,19,1.3609773338941116,19,0.41130521148647714,21,1.1495224498903125,2,19,0.23672347508781907,1876,21,1.196414573127267,1.3609773338941116,0.23672347508781907,1.196414573127267,
C0143,true,fact,Tokyo is the capital of Japan,1.7006111145019531,1.7000274658203125,-0.000583648681640625,6,28.986928104575163,mlp_out,23,2087.0359477124184,23,614.5555555555555,23,2087.0359477124184,5,23,211.54575163398692,2398,23,1174.4019607843138,-1221.624183006536,-426.8267973856209,-2270.0098039215686,
C0006,true,arith,174 + 190 = 364,-0.836639404296875,0.8843288421630859,1.720968246459961,19,1.3900971203048267,resid_post,19,1.3900971203048267,19,0.4589845979587336,21,1.26304274822866,2,19,0.265064286925499,1876,21,1.327781860015095,1.3900971203048267,0.265064286925499,1.327781860015095,
C0124,false,arith,26 + 13 = 48,-0.8325843811035156,1.087545394897461,1.9201297760009766,19,1.41419845614537,resid_post,19,1.41419845614537,19,0.4225057887098553,21,1.3060153908658083,2,19,0.2571359321188714,1876,21,1.340656262385753,1.41419845614537,0.2571359321188714,1.340656262385753,
C0056,true,arith,199 + 15 = 214,-0.5119094848632812,1.0570602416992188,1.5689697265625,19,1.4938851824476775,resid_post,19,1.4938851824476775,19,0.4951604197463627,21,1.3550642359760368,2,19,0.2731548568427604,1876,21,1.3904317085505329,1.4938851824476775,0.2731548568427604,1.3904317085505329,
C0167,true,fact,Gold is a metal,2.2649078369140625,2.149534225463867,-0.11537361145019531,23,1.0,mlp_out,23,9.704822364396833,23,2.4963547091206664,23,9.704822364396833,5,23,1.2691729074707798,2398,23,5.68485179123477,-4.618657937806874,-1.4685645323943197,-11.437749012217097,
C0171,false,fact,Paris is the capital of Germany,0.09908103942871094,0.9257717132568359,0.826690673828125,19,1.6073175458673261,resid_post,19,1.6073175458673261,19,0.5911901509837941,21,1.3233069696186643,2,19,0.41299974159252834,1876,21,1.6662829008084463,1.6073175458673261,0.41299974159252834,1.6662829008084463,
C0075,false,arith,175 + 109 = 277,-0.5677356719970703,1.108438491821289,1.6761741638183594,19,1.45462438467088,resid_post,19,1.45462438467088,19,0.46517629762471013,21,1.3388378216609504,2,19,0.25280781248933204,1876,21,1.3600030951367663,1.45462438467088,0.25280781248933204,1.3600030951367663,
C0048,true,arith,163 + 44 = 207,-0.4534645080566406,1.318084716796875,1.7715492248535156,19,1.4429393993552986,resid_post,19,1.4429393993552986,19,0.4443444350895024,21,1.393563967347185,2,19,0.2550651269054115,1876,21,1.416077915422232,1.4429393993552986,0.2550651269054115,1.416077915422232,
C0107,false,arith,19 + 182 = 193,-0.9218292236328125,1.0558815002441406,1.9777107238769531,19,1.358823983257626,resid_post,19,1.358823983257626,19,0.3932471139658016,21,1.0762482037631764,2,19,0.23201111014668865,1876,21,1.1296723856918285,1.358823983257626,0.23201111014668865,1.1296723856918285,
C0005,true,arith,189 + 27 = 216,-0.5205421447753906,1.2095470428466797,1.7300891876220703,19,1.470055618946823,resid_post,19,1.470055618946823,19,0.44888734544933384,16,0.4701383032087006,2,19,0.2615711112213568,872,16,0.16635632507041942,1.470055618946823,0.2615711112213568,1.4012005754824626,
C0141,true,fact,Paris is the capital of France,2.2105579376220703,2.4454307556152344,0.23487281799316406,19,3.4860282115623553,mlp_out,21,5.572327656913619,19,1.648752243363299,21,5.572327656913619,2,19,1.0287475333154676,1876,21,6.896874314809852,3.4860282115623553,1.0287475333154676,6.896874314809852,
C0020,true,arith,179 + 109 = 288,-0.23607635498046875,1.236745834350586,1.4728221893310547,19,1.5343914590194294,resid_post,19,1.5343914590194294,19,0.5250853748399019,21,1.5041654633681394,2,19,0.29141667195470505,1876,21,1.5360050661565976,1.5343914590194294,0.29141667195470505,1.5360050661565976,
C0089,false,arith,154 + 83 = 244,-0.7472915649414062,1.0389842987060547,1.786275863647461,19,1.4100732176358723,resid_post,19,1.4100732176358723,19,0.4458160664500498,21,1.2990433764039966,2,19,0.25541817979910797,1876,21,1.3320377609519467,1.4100732176358723,0.25541817979910797,1.3320377609519467,
C0010,true,arith,24 + 56 = 80,-1.0011920928955078,1.1877593994140625,2.1889514923095703,19,1.3412513146532756,resid_post,19,1.3412513146532756,19,0.38919487888634163,21,1.125111424217155,2,19,0.24383757638494966,1876,21,1.1575971928503774,1.3412513146532756,0.24383757638494966,1.1575971928503774,
C0015,true,arith,180 + 140 = 320,-0.6889991760253906,0.8061027526855469,1.4951019287109375,19,1.5440471816539605,resid_post,19,1.5440471816539605,19,0.5163854954430871,21,1.4322548299194757,2,19,0.28966121674167966,1876,21,1.472362552687711,1.5440471816539605,0.28966121674167966,1.472362552687711,
C0002,true,arith,7 + 190 = 197,-0.7765560150146484,0.9481391906738281,1.7246952056884766,19,1.4357696046501083,resid_post,19,1.4357696046501083,19,0.4522099847716915,21,1.2316947879814695,2,19,0.2506488896163285,1876,21,1.2945466730514235,1.4357696046501083,0.2506488896163285,1.2945466730514235,
C0072,false,arith,36 + 131 = 174,-0.7785491943359375,0.9848041534423828,1.7633533477783203,19,1.390325633717503,resid_post,19,1.390325633717503,19,0.43097657665453404,21,1.2713754928312988,2,19,0.24562333356769298,1876,21,1.3107251988902169,1.390325633717503,0.24562333356769298,1.3107251988902169,
C0165,true,fact,The Earth orbits the Sun,2.380138397216797,2.5737876892089844,0.1936492919921875,19,4.533862579780947,resid_post,19,4.533862579780947,19,1.8772555354188007,19,2.1803640375068944,2,19,1.1884504767157829,2624,19,0.5663856276101175,4.533862579780947,1.1884504767157829,6.358403593097471,
C0091,false,arith,79 + 62 = 133,-0.8856372833251953,0.5616626739501953,1.4472999572753906,19,1.5864902833677297,resid_post,19,1.5864902833677297,19,0.5050764230985159,21,1.491288900134686,2,19,0.29354825105890603,1876,21,1.548891542194143,1.5864902833677297,0.29354825105890603,1.548891542194143,
C0129,false,arith,1 + 100 = 100,-1.000753402709961,1.187530517578125,2.188283920288086,19,1.3263330750437334,resid_post,19,1.3263330750437334,19,0.33610566107465323,21,0.9001944580755885,2,19,0.20251531651516486,1876,21,0.9414734361203915,1.3263330750437334,0.20251531651516486,0.9414734361203915,
C0057,true,arith,59 + 9 = 68,-0.8284206390380859,0.5642108917236328,1.3926315307617188,19,1.6385693154737448,resid_post,19,1.6385693154737448,19,0.5451392883556578,21,1.5885309666639276,2,19,0.3184581039252746,1876,21,1.6364738269372996,1.6385693154737448,0.3184581039252746,1.6364738269372996,
C0158,true,fact,The heart pumps blood through the body,3.109701156616211,3.0004444122314453,-0.10925674438476562,23,1.0000349149820187,mlp_out,23,12.766575887713417,23,3.0593729269229426,23,12.766575887713417,5,23,1.223351139974163,2398,23,9.19730456338815,-6.0733040047484375,-2.2280995775287176,-13.045511679061486,
C0193,false,fact,A square has three sides,2.120563507080078,3.019094467163086,0.8985309600830078,19,1.6405626113112384,mlp_out,21,1.7429848712239089,19,0.6081801952497299,21,1.7429848712239089,2,19,0.38941898452309437,1876,21,2.0510965019348784,1.6405626113112384,0.38941898452309437,2.0510965019348784,
C0162,true,fact,A triangle has three sides,2.6809024810791016,3.2474212646484375,0.5665187835693359,19,2.105494934667479,resid_post,19,2.105494934667479,19,0.7527464572973446,19,0.7345220339439564,2,19,0.4959379702981964,2624,19,0.2519872466071194,2.105494934667479,0.4959379702981964,2.939502186728795,
C0082,false,arith,41 + 117 = 149,-0.7000865936279297,1.076730728149414,1.7768173217773438,19,1.4091388246003496,resid_post,19,1.4091388246003496,19,0.4312339248833145,21,1.2664025230687317,2,19,0.2501459910430201,1876,21,1.3202796587244676,1.4091388246003496,0.2501459910430201,1.3202796587244676,
C0017,true,arith,115 + 151 = 266,-0.8238143920898438,1.2181625366210938,2.0419769287109375,19,1.333384395806401,resid_post,19,1.333384395806401,19,0.40639221210105886,21,1.1121742899202678,2,19,0.23513334778027695,1876,21,1.145872719936035,1.333384395806401,0.23513334778027695,1.145872719936035,
C0099,false,arith,139 + 194 = 330,-0.6989688873291016,0.9744415283203125,1.673410415649414,19,1.4081910391417782,resid_post,19,1.4081910391417782,19,0.4680224175328176,21,1.2591864810924729,2,19,0.27457602390838765,1876,21,1.299471476003278,1.4081910391417782,0.27457602390838765,1.299471476003278,
C0043,true,arith,95 + 91 = 186,-1.0471763610839844,0.35333824157714844,1.4005146026611328,19,1.579337657792129,resid_post,19,1.579337657792129,19,0.5280842411473662,21,1.2764312455993887,2,19,0.287243300516293,1876,21,1.4021664966572378,1.579337657792129,0.287243300516293,1.4021664966572378,
C0001,true,arith,164 + 29 = 193,-0.5068435668945312,1.2071857452392578,1.714029312133789,19,1.449374335805574,resid_post,19,1.449374335805574,19,0.45614341592063606,21,1.415230708455508,2,19,0.262713307257037,1876,21,1.4477997429463247,1.449374335805574,0.262713307257037,1.4477997429463247,
C0012,true,arith,155 + 7 = 162,-0.8225879669189453,0.8990421295166016,1.7216300964355469,19,1.4505976978385384,resid_post,19,1.4505976978385384,19,0.45745986727673577,21,1.381600434286474,2,19,0.26631842504680764,1876,21,1.4001916621428492,1.4505976978385384,0.26631842504680764,1.4001916621428492,
C0071,false,arith,103 + 93 = 194,-1.0013713836669922,0.7637538909912109,1.7651252746582031,19,1.4141138103851814,resid_post,19,1.4141138103851814,19,0.4382279017196256,21,1.2029361359102864,2,19,0.2541099635414303,1876,21,1.274971526872797,1.4141138103851814,0.2541099635414303,1.274971526872797,
C0109,false,arith,85 + 19 = 112,-0.9729862213134766,0.5963821411132812,1.5693683624267578,19,1.523522698684129,resid_post,19,1.523522698684129,19,0.4766462364532858,21,1.431905162973793,2,19,0.2785339346938081,1876,21,1.4844962512199182,1.523522698684129,0.2785339346938081,1.4844962512199182,
C0024,true,arith,27 + 24 = 51,-0.6575126647949219,1.3753662109375,2.032878875732422,19,1.3688251420979645,resid_post,19,1.3688251420979645,19,0.3971790575090963,21,1.188540401983836,2,19,0.24007378398106988,1876,21,1.224147928250145,1.3688251420979645,0.24007378398106988,1.224147928250145,
C0014,true,arith,184 + 167 = 351,-0.8060169219970703,1.0100765228271484,1.8160934448242188,19,1.3634782535634917,resid_post,19,1.3634782535634917,19,0.4340685769978869,21,1.2623005053793706,2,19,0.2637624506908532,1876,21,1.3189151777649881,1.3634782535634917,0.2637624506908532,1.3189151777649881,
C0065,true,arith,37 + 68 = 105,-0.42983245849609375,1.1006832122802734,1.5305156707763672,19,1.4647290545853786,resid_post,19,1.4647290545853786,19,0.4813871846925156,21,1.4411669040702566,2,19,0.2789186858433934,1876,21,1.495565350790286,1.4647290545853786,0.2789186858433934,1.495565350790286,
C0126,false,arith,43 + 105 = 155,-0.9896678924560547,0.6783409118652344,1.668008804321289,19,1.4348434621625423,resid_post,19,1.4348434621625423,19,0.4447895238171471,21,1.326106868134067,2,19,0.2643470624356073,1876,21,1.377140753124296,1.4348434621625423,0.2643470624356073,1.377140753124296,
C0164,true,fact,The Sun is a star,2.0398120880126953,2.152364730834961,0.11255264282226562,19,7.488849347568209,resid_post,19,7.488849347568209,19,3.142145399084901,19,2.8388917132689375,2,19,2.0631248940857483,2624,19,0.883053719708524,7.488849347568209,2.0631248940857483,12.467802067446195,
C0199,false,fact,A meter is 10 centimeters,0.002902984619140625,1.8184928894042969,1.8155899047851562,19,1.397188966815563,resid_post,19,1.397188966815563,19,0.35289297525349517,21,1.2562181423943053,2,19,0.2553545990511529,1876,21,1.3582192097422816,1.397188966815563,0.2553545990511529,1.3582192097422816,
C0185,false,fact,The Atlantic Ocean is larger than the Pacific Ocean,0.8301658630371094,0.8789863586425781,0.04882049560546875,19,15.958509142053446,resid_post,19,15.958509142053446,13,8.812587904360056,13,7.249921862791061,7,13,3.1812783247382406,2097,13,1.2865291451789342,15.958509142053446,5.851343959993749,20.915260196905766,
C0088,false,arith,139 + 136 = 266,-0.4853172302246094,1.4609909057617188,1.9463081359863281,19,1.3605278579730427,resid_post,19,1.3605278579730427,19,0.4167083159386374,21,1.2298079429571571,2,19,0.2374175099419262,1876,21,1.2297050447558178,1.3605278579730427,0.2374175099419262,1.2297050447558178,
C0054,true,arith,57 + 176 = 233,-0.8154220581054688,0.9576835632324219,1.7731056213378906,19,1.4230823843772389,resid_post,19,1.4230823843772389,19,0.44221927716545933,21,1.2780798134287417,2,19,0.2565053602662599,1876,21,1.2899427506782355,1.4230823843772389,0.2565053602662599,1.2899427506782355,
C0157,true,fact,The Sahara is a desert in Africa,1.9741249084472656,2.1187477111816406,0.144622802734375,19,5.51049799535767,resid_post,19,5.51049799535767,19,3.0697404515720614,13,2.4632438278117745,2,19,1.9101735598227474,901,13,0.3802358092424562,5.51049799535767,1.9101735598227474,10.271431209115848,
C0070,true,arith,110 + 150 = 260,-0.7846565246582031,1.1077404022216797,1.8923969268798828,19,1.3815691203343006,resid_post,19,1.3815691203343006,19,0.4366085746164181,21,1.1180766024868947,2,19,0.2507314841038904,1876,21,1.1634875791328223,1.3815691203343006,0.2507314841038904,1.1634875791328223,
C0040,true,arith,98 + 72 = 170,-0.5946807861328125,1.1897449493408203,1.7844257354736328,19,1.413519063056823,resid_post,19,1.413519063056823,19,0.42862884304790855,21,1.1740991691545,2,19,0.2534447540652427,1876,21,1.2344335382388811,1.413519063056823,0.2534447540652427,1.2344335382388811,
C0190,false,fact,An hour has 100 minutes,-0.15660476684570312,1.9273815155029297,2.083986282348633,19,1.285591643488201,resid_post,19,1.285591643488201,19,0.3136163073890111,21,0.9939337860112812,2,19,0.23542548157666648,1876,21,1.0922608179138191,1.285591643488201,0.23542548157666648,1.0922608179138191,
C0028,true,arith,12 + 187 = 199,-1.1249351501464844,0.9304141998291016,2.055349349975586,19,1.3458887615477058,resid_post,19,1.3458887615477058,19,0.39993596852249685,21,1.034560293988001,2,19,0.22904059502874458,1876,21,1.1092479085370663,1.3458887615477058,0.22904059502874458,1.1092479085370663,
C0030,true,arith,32 + 97 = 129,-0.9805641174316406,0.9727458953857422,1.9533100128173828,19,1.345195816411922,resid_post,19,1.345195816411922,19,0.3973070910275101,21,1.173982542669298,2,19,0.23750972808239845,1876,21,1.2257159233939754,1.345195816411922,0.23750972808239845,1.2257159233939754,
C0163,true,fact,A square has four sides,2.1653194427490234,2.8334407806396484,0.668121337890625,19,1.9087493719453708,mlp_out,21,2.1672852053167677,19,0.7855136344950441,21,2.1672852053167677,2,19,0.49075332297994795,1876,21,2.5897746996756954,1.9087493719453708,0.49075332297994795,2.5897746996756954,
C0035,true,arith,181 + 18 = 199,-1.08221435546875,0.7536582946777344,1.8358726501464844,19,1.4042644042862218,resid_post,19,1.4042644042862218,19,0.43833205544577497,21,1.2461419224000183,2,19,0.2526809665401246,1876,21,1.3134990639213902,1.4042644042862218,0.2526809665401246,1.3134990639213902,
C0027,true,arith,155 + 68 = 223,-0.6949195861816406,0.9861564636230469,1.6810760498046875,19,1.471180029227292,resid_post,19,1.471180029227292,19,0.4561409082244874,21,1.3963543037641484,2,19,0.2587364188398036,1876,21,1.4237117753310762,1.471180029227292,0.2587364188398036,1.4237117753310762,
C0176,false,fact,Milan is the capital of Italy,1.3430233001708984,2.111705780029297,0.7686824798583984,19,1.5963385614784709,mlp_out,21,1.7866385781033272,19,0.589606735300029,21,1.7866385781033272,2,19,0.4077183997459126,1876,21,2.253179193620025,1.5963385614784709,0.4077183997459126,2.253179193620025,
C0142,true,fact,Berlin is the capital of Germany,1.7547492980957031,2.2886829376220703,0.5339336395263672,19,2.1854287602479148,mlp_out,21,2.6017504063443297,19,0.8101273509921946,21,2.6017504063443297,2,19,0.5584582135138514,1876,21,3.131887759658492,2.1854287602479148,0.5584582135138514,3.131887759658492,
C0178,false,fact,Porto is the capital of Portugal,1.5169868469238281,2.135316848754883,0.6183300018310547,19,1.7856087456775958,mlp_out,21,2.1279184904822275,19,0.71609862330844,21,2.1279184904822275,2,19,0.49137369942285686,1876,21,2.7206330992063124,1.7856087456775958,0.49137369942285686,2.7206330992063124,
C0136,false,arith,15 + 13 = 35,-1.089111328125,0.9314365386962891,2.020547866821289,19,1.3952606742442764,resid_post,19,1.3952606742442764,19,0.3922399511398038,21,1.049881578214545,2,19,0.22669110935112036,1876,21,1.1260915902124795,1.3952606742442764,0.22669110935112036,1.1260915902124795,
C0078,false,arith,3 + 175 = 172,-0.8950862884521484,1.1691226959228516,2.064208984375,19,1.3305301966292136,resid_post,19,1.3305301966292136,19,0.3779318820224719,21,1.066884424896511,2,19,0.22369160260201065,1876,21,1.1137067563571852,1.3305301966292136,0.22369160260201065,1.1137067563571852,
C0140,false,arith,173 + 61 = 238,-0.9016246795654297,0.8844051361083984,1.7860298156738281,19,1.4343214501588006,resid_post,19,1.4343214501588006,19,0.463365848136575,21,1.2928938032494868,2,19,0.26496004886831825,1876,21,1.3462730431848133,1.4343214501588006,0.26496004886831825,1.3462730431848133,
C0113,false,arith,63 + 122 = 190,-0.5884799957275391,1.245534896850586,1.834014892578125,19,1.3922179975705942,resid_post,19,1.3922179975705942,19,0.42090807361432353,21,1.2634158111053797,2,19,0.25445737724012846,1876,21,1.2908391849842755,1.3922179975705942,0.25445737724012846,1.2908391849842755,
C0041,true,arith,117 + 163 = 280,-0.4841785430908203,1.5896720886230469,2.073850631713867,19,1.3322575749911478,resid_post,19,1.3322575749911478,19,0.41549809389356157,21,1.1053108861900405,2,19,0.2458753144270874,1876,21,1.1239056557787905,1.3322575749911478,0.2458753144270874,1.1239056557787905,
C0073,false,arith,24 + 194 = 210,-0.4059562683105469,1.6508827209472656,2.0568389892578125,19,1.3822748280748087,resid_post,19,1.3822748280748087,19,0.41161246170166993,21,1.1352505990489403,2,19,0.23823601415461768,1876,21,1.1478445365994792,1.3822748280748087,0.23823601415461768,1.1478445365994792,
C0095,false,arith,197 + 33 = 225,-0.4198131561279297,1.5005970001220703,1.92041015625,19,1.3703200483091786,resid_post,19,1.3703200483091786,19,0.4232197908721078,21,1.1751009089753368,2,19,0.2475229627510806,1876,21,1.1964447463768115,1.3703200483091786,0.2475229627510806,1.1964447463768115,
C0063,true,arith,128 + 102 = 230,-0.4267005920410156,1.4652175903320312,1.8919181823730469,19,1.3840671028621547,resid_post,19,1.3840671028621547,19,0.4188142069340968,21,1.2489711768204776,2,19,0.25726124345958806,1876,21,1.2743010958655523,1.3840671028621547,0.25726124345958806,1.2743010958655523,
C0018,true,arith,72 + 2 = 74,-1.2841472625732422,0.6053619384765625,1.8895092010498047,19,1.4358454626118082,resid_post,19,1.4358454626118082,19,0.4200921216134506,21,1.222665591275197,2,19,0.2654840725303766,1876,21,1.2361799914601266,1.4358454626118082,0.2654840725303766,1.2361799914601266,
C0090,false,arith,5 + 29 = 37,-0.7694625854492188,1.0409374237060547,1.8104000091552734,19,1.4451905926329396,resid_post,19,1.4451905926329396,19,0.4233641777930426,21,1.222535243912846,2,19,0.25247821520042224,1876,21,1.2816489336484154,1.4451905926329396,0.25247821520042224,1.2816489336484154,
C0179,false,fact,Alexandria is the capital of Egypt,1.81683349609375,1.9746360778808594,0.15780258178710938,19,6.197258684458626,resid_post,19,6.197258684458626,19,2.4912490632629876,17,2.360057533782967,2,19,1.6659414509149806,1831,17,0.34419948267943046,6.197258684458626,1.6659414509149806,6.46340077839824,
C0181,false,fact,The Earth has two moons,2.4285011291503906,2.2834339141845703,-0.1450672149658203,23,1.0,mlp_out,23,9.143813192737026,23,1.8790249418199507,23,9.143813192737026,5,23,0.9289874699238729,2398,23,6.741272992623953,-3.911632065424616,-1.5862708231983906,-7.814099951352275,
C0130,false,arith,117 + 74 = 196,-0.8062362670898438,1.3092803955078125,2.1155166625976562,19,1.3243053176334818,resid_post,19,1.3243053176334818,19,0.39776313179580575,21,1.1016318949816974,2,19,0.2312864020772851,1876,21,1.1507050507600483,1.3243053176334818,0.2312864020772851,1.1507050507600483,
C0055,true,arith,84 + 197 = 281,-0.6925926208496094,1.0560474395751953,1.7486400604248047,19,1.401081598750424,resid_post,19,1.401081598750424,19,0.4550066481891729,21,1.2768439044449607,2,19,0.25797046436974186,1876,21,1.3048252000728628,1.401081598750424,0.25797046436974186,1.3048252000728628,
C0138,false,arith,15 + 131 = 139,-0.9316005706787109,1.0982646942138672,2.029865264892578,19,1.380455802013467,resid_post,19,1.380455802013467,19,0.3954233749344599,21,1.1101036050342312,2,19,0.22555941644412789,1876,21,1.170422106416446,1.380455802013467,0.22555941644412789,1.170422106416446,
C0173,false,fact,Tokyo is the capital of China,-0.5577316284179688,0.18271255493164062,0.7404441833496094,19,1.7918089880115196,resid_post,19,1.7918089880115196,19,0.6746649974498076,21,1.1242948331555926,2,19,0.44672416191403536,1876,21,1.470209115778736,1.7918089880115196,0.44672416191403536,1.470209115778736,
C0026,true,arith,92 + 89 = 181,-0.5332851409912109,0.9490108489990234,1.4822959899902344,19,1.4931145853438847,resid_post,19,1.4931145853438847,19,0.4924763559158464,21,1.3888168307276587,2,19,0.27447854339574085,1876,21,1.4692491796950395,1.4931145853438847,0.27447854339574085,1.4692491796950395,
C0189,false,fact,Humans can breathe normally without oxygen,0.7938938140869141,1.5754318237304688,0.7815380096435547,19,1.453333853974731,resid_post,19,1.453333853974731,13,0.6340728881686682,21,0.9817547730206881,7,13,0.2710939082515967,1876,21,1.5228736476543072,1.453333853974731,0.4178464482087902,1.5228736476543072,
C0160,true,fact,An hour has 60 minutes,0.42133522033691406,2.222768783569336,1.8014335632324219,19,1.356709053755016,resid_post,19,1.356709053755016,19,0.3470973138373903,21,1.184675002911686,2,19,0.25750526750452635,1876,21,1.3015172530625643,1.356709053755016,0.25750526750452635,1.3015172530625643,
C0175,false,fact,Toronto is the capital of Canada,0.6863765716552734,0.9530277252197266,0.2666511535644531,19,2.870144919242929,mlp_out,21,3.8256891889958657,19,1.676492467918914,21,3.8256891889958657,2,19,1.126221370223602,1876,21,5.352820417447533,2.870144919242929,1.126221370223602,5.352820417447533,
C0003,true,arith,71 + 63 = 134,-1.2885150909423828,0.3808860778808594,1.6694011688232422,19,1.4497199076375011,resid_post,19,1.4497199076375011,19,0.46243174783803886,21,1.2720363508815227,2,19,0.26683781835299064,1876,21,1.3371379736234457,1.4497199076375011,0.26683781835299064,1.3371379736234457,
C0019,true,arith,195 + 41 = 236,-0.8206882476806641,1.0483283996582031,1.8690166473388672,19,1.403038872214903,resid_post,19,1.403038872214903,19,0.4425387002591073,21,1.196459241373891,2,19,0.2510074976808929,1876,21,1.268627609059264,1.403038872214903,0.2510074976808929,1.268627609059264,
C0183,false,fact,A year has 10 months,1.3687305450439453,2.4770679473876953,1.10833740234375,19,1.6409545542155406,resid_post,19,1.6409545542155406,19,0.5284638471281459,21,1.5578914037116582,2,19,0.36009347981717055,1876,21,1.7594959799548433,1.6409545542155406,0.36009347981717055,1.7594959799548433,
C0118,false,arith,16 + 104 = 122,-1.0753650665283203,1.250375747680664,2.3257408142089844,19,1.2967323788419807,resid_post,19,1.2967323788419807,19,0.35101668254934154,21,1.0571390846658653,2,19,0.2174390129888023,1876,21,1.0955068158818,1.2967323788419807,0.2174390129888023,1.0955068158818,
C0077,false,arith,136 + 65 = 210,-0.5666027069091797,1.1887664794921875,1.7553691864013672,19,1.4557963054114933,resid_post,19,1.4557963054114933,19,0.4628949309967522,21,1.2914500298266145,2,19,0.26004570154479045,1876,21,1.309826266761851,1.4557963054114933,0.26004570154479045,1.309826266761851,
C0166,true,fact,Ice is solid water,1.7676811218261719,1.9242706298828125,0.15658950805664062,19,4.695108285220103,resid_post,19,4.695108285220103,19,2.182196886647665,21,4.588771955467855,2,19,1.372530390508904,1876,21,6.54142610051402,4.695108285220103,1.372530390508904,6.54142610051402,
C0184,false,fact,A week has 8 days,0.7593994140625,2.315675735473633,1.5562763214111328,19,1.3931124584373549,resid_post,19,1.3931124584373549,19,0.3890643517820616,21,1.2457175002481808,2,19,0.27244260279899063,1876,21,1.3653811507506095,1.3931124584373549,0.27244260279899063,1.3653811507506095,
C0034,true,arith,148 + 50 = 198,-1.2432937622070312,0.3804645538330078,1.623758316040039,19,1.4647916111154835,resid_post,19,1.4647916111154835,19,0.4732209036116981,21,1.3759786307568156,2,19,0.2666362823719014,1876,21,1.437664230832933,1.4647916111154835,0.2666362823719014,1.437664230832933,
C0102,false,arith,113 + 133 = 252,-0.4960784912109375,1.4981422424316406,1.9942207336425781,19,1.3492309281466335,resid_post,19,1.3492309281466335,19,0.4211522018160846,21,1.1874446461466066,2,19,0.24833245022218056,1876,21,1.2132675176415002,1.3492309281466335,0.24833245022218056,1.2132675176415002,
C0068,true,arith,138 + 68 = 206,-0.13639450073242188,1.4588375091552734,1.5952320098876953,19,1.5058593119478312,mlp_out,21,1.5345921199099433,19,0.47935879363097994,21,1.5345921199099433,2,19,0.2704920482901522,1876,21,1.5331692893379774,1.5058593119478312,0.2704920482901522,1.5331692893379774,
C0062,true,arith,55 + 168 = 223,-0.9415550231933594,0.7068920135498047,1.648447036743164,19,1.4664181306341486,resid_post,19,1.4664181306341486,19,0.4740778537964805,21,1.2855977534564211,2,19,0.2724315918455189,1876,21,1.3423861541825908,1.4664181306341486,0.2724315918455189,1.3423861541825908,
C0187,false,fact,The Sahara is a desert in South America,1.5306568145751953,1.7084178924560547,0.17776107788085938,19,4.700444215541106,resid_post,19,4.700444215541106,19,2.4991630721689306,13,2.088810918689242,2,19,1.5938861348955986,901,13,0.3435696044979506,4.700444215541106,1.5938861348955986,7.665196678040301,
C0172,false,fact,Berlin is the capital of France,0.05055809020996094,1.0308399200439453,0.9802818298339844,19,1.5031189804455687,resid_post,19,1.5031189804455687,19,0.533104387586341,21,1.2262729837532833,2,19,0.3406381943768849,1876,21,1.5095748613678373,1.5031189804455687,0.3406381943768849,1.5095748613678373,
